"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Morocco","2012","All genders","Not applicable","Percent","84.26604"
"Morocco","2012","Female","Not applicable","Percent","75.62253"
"Morocco","2011","Male","Not applicable","Percent","88.60134"
"Morocco","2011","All genders","Not applicable","Percent","80.81281"
"Morocco","2011","Female","Not applicable","Percent","72.64935"
"Morocco","2010","Male","Not applicable","Percent","85.55263"
"Morocco","2010","All genders","Not applicable","Percent","78.23011"
"Morocco","2010","Female","Not applicable","Percent","70.57532"
"Morocco","2009","Male","Not applicable","Percent","84.9377"
"Morocco","2009","All genders","Not applicable","Percent","77.69666"
"Morocco","2009","Female","Not applicable","Percent","70.13774"
"Morocco","2008","Male","Not applicable","Percent","81.8174"
"Morocco","2008","All genders","Not applicable","Percent","75.59149"
"Morocco","2008","Female","Not applicable","Percent","69.09483"
"Morocco","2007","Male","Not applicable","Percent","78.34076"
"Morocco","2007","All genders","Not applicable","Percent","72.81503"
"Morocco","2007","Female","Not applicable","Percent","67.04857"
"Morocco","2006","Male","Not applicable","Percent","73.19573"
"Morocco","2006","All genders","Not applicable","Percent","68.07093"
"Morocco","2006","Female","Not applicable","Percent","62.72177"
"Morocco","2005","Male","Not applicable","Percent","69.32162"
"Morocco","2005","All genders","Not applicable","Percent","63.9689"
"Morocco","2005","Female","Not applicable","Percent","58.40026"
"Morocco","2004","Male","Not applicable","Percent","66.37968"
"Morocco","2004","All genders","Not applicable","Percent","60.67717"
"Morocco","2004","Female","Not applicable","Percent","54.75462"
"Morocco","2003","Male","Not applicable","Percent","64.12405"
"Morocco","2003","All genders","Not applicable","Percent","58.29841"
"Morocco","2003","Female","Not applicable","Percent","52.24807"
"Morocco","2002","Male","Not applicable","Percent","62.97945"
"Morocco","2002","All genders","Not applicable","Percent","56.87153"
"Morocco","2002","Female","Not applicable","Percent","50.52181"
"Morocco","2001","All genders","Not applicable","Percent","53.69071"
"Morocco","2001","Female","Not applicable","Percent","47.45927"
"Morocco","2001","Male","Not applicable","Percent","59.67664"
"Morocco","2000","All genders","Not applicable","Percent","50.57735"
"Morocco","2000","Male","Not applicable","Percent","56.24463"
"Morocco","2000","Female","Not applicable","Percent","44.6978"
"Morocco","1999","All genders","Not applicable","Percent","48.08726"
"Morocco","1999","Female","Not applicable","Percent","42.05183"
"Morocco","1999","Male","Not applicable","Percent","53.91956"
"Morocco","1998","Female","Not applicable","Percent","39.38046"
"Morocco","1998","All genders","Not applicable","Percent","45.93157"
"Morocco","1998","Male","Not applicable","Percent","52.2692"
"Morocco","1997","Female","Not applicable","Percent","40.41395"
"Morocco","1997","All genders","Not applicable","Percent","47.82343"
"Morocco","1997","Male","Not applicable","Percent","55.00152"
"Morocco","1996","Female","Not applicable","Percent","40.24372"
"Morocco","1996","All genders","Not applicable","Percent","47.9398"
"Morocco","1996","Male","Not applicable","Percent","55.37347"
"Mozambique","2014","Male","Not applicable","Percent","32.45893"
"Mozambique","2014","All genders","Not applicable","Percent","31.1988"
"Mozambique","2014","Female","Not applicable","Percent","29.93939"
"Mozambique","2013","Male","Not applicable","Percent","33.51586"
"Mozambique","2013","All genders","Not applicable","Percent","32.12545"
"Mozambique","2013","Female","Not applicable","Percent","30.73695"
"Mozambique","2012","Male","Not applicable","Percent","33.89654"
"Mozambique","2012","All genders","Not applicable","Percent","32.07361"
"Mozambique","2012","Female","Not applicable","Percent","30.25443"
"Mozambique","2011","Male","Not applicable","Percent","35.20309"
"Mozambique","2011","All genders","Not applicable","Percent","32.93143"
"Mozambique","2011","Female","Not applicable","Percent","30.66568"
"Mozambique","2010","Male","Not applicable","Percent","35.08344"
"Mozambique","2010","All genders","Not applicable","Percent","32.10075"
"Mozambique","2010","Female","Not applicable","Percent","29.1265"
"Mozambique","2009","Male","Not applicable","Percent","33.58674"
"Mozambique","2009","All genders","Not applicable","Percent","30.23092"
"Mozambique","2009","Female","Not applicable","Percent","26.88772"
"Mozambique","2008","Male","Not applicable","Percent","30.85669"
"Mozambique","2008","All genders","Not applicable","Percent","27.07808"
"Mozambique","2008","Female","Not applicable","Percent","23.31614"
"Mozambique","2007","Male","Not applicable","Percent","28.30367"
"Mozambique","2007","All genders","Not applicable","Percent","24.58063"
"Mozambique","2007","Female","Not applicable","Percent","20.8743"
"Mozambique","2006","Male","Not applicable","Percent","24.8037"
"Mozambique","2006","All genders","Not applicable","Percent","21.36277"
"Mozambique","2006","Female","Not applicable","Percent","17.93437"
"Mozambique","2005","All genders","Not applicable","Percent","18.52737"
"Mozambique","2005","Female","Not applicable","Percent","15.24682"
"Mozambique","2005","Male","Not applicable","Percent","21.8142"
"Mozambique","2004","All genders","Not applicable","Percent","15.28142"
"Mozambique","2004","Male","Not applicable","Percent","18.05663"
"Mozambique","2004","Female","Not applicable","Percent","12.50855"
"Mozambique","2002","Female","Not applicable","Percent","9.62095"
"Mozambique","2002","All genders","Not applicable","Percent","12.0334"
"Mozambique","2002","Male","Not applicable","Percent","14.45057"
"Mozambique","2001","Female","Not applicable","Percent","7.62307"
"Mozambique","2001","All genders","Not applicable","Percent","9.73409"
"Mozambique","2001","Male","Not applicable","Percent","11.85708"
"Mozambique","2000","Female","Not applicable","Percent","6.66241"
"Mozambique","2000","All genders","Not applicable","Percent","8.60346"
"Mozambique","2000","Male","Not applicable","Percent","10.56548"
"Mozambique","1999","Female","Not applicable","Percent","5.60304"
"Mozambique","1999","All genders","Not applicable","Percent","7.17143"
"Mozambique","1999","Male","Not applicable","Percent","8.76883"
"Mozambique","1995","Female","Not applicable","Percent","12.79683"
"Mozambique","1995","All genders","Not applicable","Percent","16.1306"
"Mozambique","1995","Male","Not applicable","Percent","19.58088"
"Mozambique","1994","Female","Not applicable","Percent","11.82693"
"Mozambique","1994","All genders","Not applicable","Percent","15.12067"
"Mozambique","1994","Male","Not applicable","Percent","18.53156"
"Myanmar","2014","All genders","Not applicable","Percent","59.43709"
"Myanmar","2014","Male","Not applicable","Percent","59.39522"
"Myanmar","2014","Female","Not applicable","Percent","59.47935"
"Myanmar","2010","All genders","Not applicable","Percent","54.47385"
"Myanmar","2010","Female","Not applicable","Percent","55.35536"
"Myanmar","2010","Male","Not applicable","Percent","53.59753"
"Myanmar","2009","All genders","Not applicable","Percent","53.87851"
"Myanmar","2009","Male","Not applicable","Percent","53.9374"
"Myanmar","2009","Female","Not applicable","Percent","53.81936"
"Myanmar","2008","All genders","Not applicable","Percent","54.49056"
"Myanmar","2008","Female","Not applicable","Percent","54.12078"
"Myanmar","2008","Male","Not applicable","Percent","54.85901"
"Myanmar","2007","Female","Not applicable","Percent","52.21311"
"Myanmar","2007","All genders","Not applicable","Percent","52.61496"
"Myanmar","2007","Male","Not applicable","Percent","53.01552"
"Myanmar","2006","All genders","Not applicable","Percent","52.37192"
"Myanmar","2006","Male","Not applicable","Percent","53.30906"
"Myanmar","2006","Female","Not applicable","Percent","51.43141"
"Myanmar","2005","All genders","Not applicable","Percent","49.90363"
"Myanmar","2005","Female","Not applicable","Percent","48.84151"
"Myanmar","2005","Male","Not applicable","Percent","50.96236"
"Myanmar","2004","All genders","Not applicable","Percent","48.58226"
"Myanmar","2004","Male","Not applicable","Percent","50.94107"
"Myanmar","2004","Female","Not applicable","Percent","46.21704"
"Myanmar","2003","All genders","Not applicable","Percent","44.53818"
"Myanmar","2003","Female","Not applicable","Percent","42.58311"
"Myanmar","2003","Male","Not applicable","Percent","46.48895"
"Myanmar","2002","All genders","Not applicable","Percent","43.72939"
"Myanmar","2002","Male","Not applicable","Percent","45.71429"
"Myanmar","2002","Female","Not applicable","Percent","41.74128"
"Myanmar","2001","All genders","Not applicable","Percent","41.44868"
"Myanmar","2001","Female","Not applicable","Percent","39.69282"
"Myanmar","2001","Male","Not applicable","Percent","43.20286"
"Myanmar","2000","All genders","Not applicable","Percent","39.88815"
"Myanmar","2000","Male","Not applicable","Percent","39.76792"
"Myanmar","2000","Female","Not applicable","Percent","40.00833"
"Myanmar","1999","All genders","Not applicable","Percent","36.25032"
"Myanmar","1999","Female","Not applicable","Percent","34.93779"
"Myanmar","1999","Male","Not applicable","Percent","37.56495"
"Namibia","2013","All genders","Not applicable","Percent","91.98586"
"Namibia","2013","Male","Not applicable","Percent","87.18544"
"Namibia","2013","Female","Not applicable","Percent","96.7942"
"Namibia","2007","Female","Not applicable","Percent","88.73707"
"Namibia","2007","Male","Not applicable","Percent","76.24447"
"Namibia","2007","All genders","Not applicable","Percent","82.50605"
"Namibia","2006","All genders","Not applicable","Percent","81.4922"
"Namibia","2006","Male","Not applicable","Percent","75.27514"
"Namibia","2006","Female","Not applicable","Percent","87.67916"
"Namibia","2005","Female","Not applicable","Percent","88.57582"
"Namibia","2005","Male","Not applicable","Percent","77.16341"
"Namibia","2005","All genders","Not applicable","Percent","82.8806"
"Namibia","2004","All genders","Not applicable","Percent","82.58328"
"Namibia","2004","Male","Not applicable","Percent","76.70605"
"Namibia","2004","Female","Not applicable","Percent","88.43471"
"Namibia","2003","Female","Not applicable","Percent","89.00436"
"Namibia","2003","Male","Not applicable","Percent","77.39352"
"Namibia","2003","All genders","Not applicable","Percent","83.21208"
"Namibia","2002","All genders","Not applicable","Percent","83.81453"
"Namibia","2002","Male","Not applicable","Percent","78.87861"
"Namibia","2002","Female","Not applicable","Percent","88.72892"
"Namibia","2001","All genders","Not applicable","Percent","83.97647"
"Namibia","2001","Female","Not applicable","Percent","89.65602"
"Namibia","2001","Male","Not applicable","Percent","78.27563"
"Namibia","2000","All genders","Not applicable","Percent","79.16722"
"Namibia","2000","Male","Not applicable","Percent","73.93121"
"Namibia","2000","Female","Not applicable","Percent","84.38915"
"Namibia","1999","All genders","Not applicable","Percent","75.17847"
"Namibia","1999","Female","Not applicable","Percent","80.1167"
"Namibia","1999","Male","Not applicable","Percent","70.23218"
"Namibia","1998","Female","Not applicable","Percent","76.99874"
"Namibia","1998","All genders","Not applicable","Percent","70.7475"
"Namibia","1998","Male","Not applicable","Percent","64.49078"
"Namibia","1997","Female","Not applicable","Percent","76.08339"
"Namibia","1997","All genders","Not applicable","Percent","70.29686"
"Namibia","1997","Male","Not applicable","Percent","64.51122"
"Namibia","1996","Female","Not applicable","Percent","75.71698"
"Namibia","1996","All genders","Not applicable","Percent","69.39426"
"Namibia","1996","Male","Not applicable","Percent","63.08223"
"Namibia","1995","Female","Not applicable","Percent","78.00378"
"Namibia","1995","All genders","Not applicable","Percent","70.67968"
"Namibia","1995","Male","Not applicable","Percent","63.38429"
"Nauru","2014","Female","Not applicable","Percent","77.21823"
"Nauru","2014","Male","Not applicable","Percent","77.41935"
"Nauru","2014","All genders","Not applicable","Percent","77.3208"
"Nauru","2012","Female","Not applicable","Percent","79.79798"
"Nauru","2012","Male","Not applicable","Percent","86.60508"
"Nauru","2012","All genders","Not applicable","Percent","83.35344"
"Nauru","2007","Female","Not applicable","Percent","60.29412"
"Nauru","2007","Male","Not applicable","Percent","51.85185"
"Nauru","2007","All genders","Not applicable","Percent","55.82468"
"Nauru","2002","Female","Not applicable","Percent","64.7191"
"Nauru","2002","Male","Not applicable","Percent","51.75983"
"Nauru","2002","All genders","Not applicable","Percent","57.97414"
"Nauru","2001","Female","Not applicable","Percent","60.2459"
"Nauru","2001","All genders","Not applicable","Percent","60.24218"
"Nauru","2001","Male","Not applicable","Percent","60.23857"
"Nauru","1998","Female","Not applicable","Percent","63.90658"
