"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Lesotho","1988","Female","Not applicable","Percent","48.21358"
"Lesotho","1988","Male","Not applicable","Percent","28.01032"
"Lesotho","1987","Male","Not applicable","Percent","27.25903"
"Lesotho","1987","Female","Not applicable","Percent","47.20953"
"Lesotho","1987","All genders","Not applicable","Percent","37.53343"
"Lesotho","1986","All genders","Not applicable","Percent","37.75236"
"Lesotho","1986","Male","Not applicable","Percent","27.95177"
"Lesotho","1986","Female","Not applicable","Percent","46.99985"
"Lesotho","1985","Female","Not applicable","Percent","41.18904"
"Lesotho","1985","Male","Not applicable","Percent","24.97463"
"Lesotho","1985","All genders","Not applicable","Percent","33.35085"
"Lesotho","1984","All genders","Not applicable","Percent","35.2723"
"Lesotho","1984","Male","Not applicable","Percent","25.6919"
"Lesotho","1984","Female","Not applicable","Percent","44.49741"
"Lesotho","1983","Female","Not applicable","Percent","41.70609"
"Lesotho","1983","Male","Not applicable","Percent","23.56311"
"Lesotho","1983","All genders","Not applicable","Percent","33.01346"
"Lesotho","1982","All genders","Not applicable","Percent","30.54197"
"Lesotho","1982","Male","Not applicable","Percent","20.83333"
"Lesotho","1982","Female","Not applicable","Percent","39.4411"
"Lesotho","1981","All genders","Not applicable","Percent","32.03605"
"Lesotho","1981","Female","Not applicable","Percent","41.17469"
"Lesotho","1981","Male","Not applicable","Percent","21.89101"
"Lesotho","1980","All genders","Not applicable","Percent","31.53363"
"Lesotho","1980","Male","Not applicable","Percent","21.01109"
"Lesotho","1980","Female","Not applicable","Percent","40.89827"
"Lesotho","1979","All genders","Not applicable","Percent","30.88006"
"Lesotho","1979","Female","Not applicable","Percent","39.52995"
"Lesotho","1979","Male","Not applicable","Percent","21.13605"
"Lesotho","1978","All genders","Not applicable","Percent","31.48074"
"Lesotho","1978","Male","Not applicable","Percent","21.77202"
"Lesotho","1978","Female","Not applicable","Percent","40.06521"
"Lesotho","1977","All genders","Not applicable","Percent","29.18747"
"Lesotho","1977","Female","Not applicable","Percent","36.60191"
"Lesotho","1977","Male","Not applicable","Percent","20.88215"
"Lesotho","1976","All genders","Not applicable","Percent","32.12621"
"Lesotho","1976","Male","Not applicable","Percent","23.58081"
"Lesotho","1976","Female","Not applicable","Percent","39.79292"
"Lesotho","1975","All genders","Not applicable","Percent","33.26927"
"Lesotho","1975","Female","Not applicable","Percent","41.66771"
"Lesotho","1975","Male","Not applicable","Percent","24.00273"
"Liberia","2008","Female","Not applicable","Percent","61.91667"
"Liberia","2008","All genders","Not applicable","Percent","67.7655"
"Liberia","2008","Male","Not applicable","Percent","73.25716"
"Liberia","1978","Female","Not applicable","Percent","32.09243"
"Liberia","1978","Male","Not applicable","Percent","44.91484"
"Liberia","1978","All genders","Not applicable","Percent","39.96963"
"Libyan Arab Jamahiriya","1983","Female","Not applicable","Percent","69.19368"
"Libyan Arab Jamahiriya","1983","Male","Not applicable","Percent","76.9405"
"Libyan Arab Jamahiriya","1983","All genders","Not applicable","Percent","73.15545"
"Libyan Arab Jamahiriya","1981","Male","Not applicable","Percent","70.50101"
"Libyan Arab Jamahiriya","1981","All genders","Not applicable","Percent","67.37259"
"Libyan Arab Jamahiriya","1981","Female","Not applicable","Percent","64.09332"
"Libyan Arab Jamahiriya","1980","Male","Not applicable","Percent","69.14279"
"Libyan Arab Jamahiriya","1980","Female","Not applicable","Percent","59.6892"
"Libyan Arab Jamahiriya","1980","All genders","Not applicable","Percent","64.4961"
"Libyan Arab Jamahiriya","1979","Male","Not applicable","Percent","74.28987"
"Libyan Arab Jamahiriya","1979","All genders","Not applicable","Percent","68.44598"
"Libyan Arab Jamahiriya","1979","Female","Not applicable","Percent","62.38102"
"Libyan Arab Jamahiriya","1978","All genders","Not applicable","Percent","69.68978"
"Liechtenstein","2009","Male","Not applicable","Percent","81.25"
"Liechtenstein","2009","Female","Not applicable","Percent","78.08475"
"Liechtenstein","2009","All genders","Not applicable","Percent","79.39875"
"Liechtenstein","2008","All genders","Not applicable","Percent","83.2229"
"Liechtenstein","2007","All genders","Not applicable","Percent","81.8287"
"Liechtenstein","2007","Male","Not applicable","Percent","79.66597"
"Liechtenstein","2007","Female","Not applicable","Percent","83.82642"
"Lithuania","2013","Male","Not applicable","Percent","96.85437"
"Lithuania","2013","All genders","Not applicable","Percent","97.20947"
"Lithuania","2013","Female","Not applicable","Percent","97.58275"
"Lithuania","2012","Female","Not applicable","Percent","96.74218"
"Lithuania","2012","All genders","Not applicable","Percent","96.66353"
"Lithuania","2012","Male","Not applicable","Percent","96.5878"
"Lithuania","2011","Male","Not applicable","Percent","97.56788"
"Lithuania","2011","All genders","Not applicable","Percent","97.49953"
"Lithuania","2011","Female","Not applicable","Percent","97.42855"
"Lithuania","2010","Female","Not applicable","Percent","96.65719"
"Lithuania","2010","All genders","Not applicable","Percent","96.39385"
"Lithuania","2010","Male","Not applicable","Percent","96.14572"
"Lithuania","2009","Male","Not applicable","Percent","98.2269"
"Lithuania","2009","All genders","Not applicable","Percent","98.29344"
"Lithuania","2009","Female","Not applicable","Percent","98.36766"
"Lithuania","2008","All genders","Not applicable","Percent","98.41921"
"Lithuania","2008","Male","Not applicable","Percent","98.24805"
"Lithuania","2008","Female","Not applicable","Percent","98.60196"
"Lithuania","2007","Female","Not applicable","Percent","97.97289"
"Lithuania","2007","Male","Not applicable","Percent","98.07155"
"Lithuania","2007","All genders","Not applicable","Percent","98.02455"
"Lithuania","2006","All genders","Not applicable","Percent","97.749"
"Lithuania","2006","Male","Not applicable","Percent","97.53965"
"Lithuania","2006","Female","Not applicable","Percent","97.97288"
"Lithuania","2005","Female","Not applicable","Percent","96.78304"
"Lithuania","2005","Male","Not applicable","Percent","96.64441"
"Lithuania","2005","All genders","Not applicable","Percent","96.70928"
"Lithuania","2004","All genders","Not applicable","Percent","97.91808"
"Lithuania","2004","Male","Not applicable","Percent","97.60775"
"Lithuania","2004","Female","Not applicable","Percent","98.24336"
"Lithuania","2003","Female","Not applicable","Percent","98.79466"
"Lithuania","2003","Male","Not applicable","Percent","98.286"
"Lithuania","2003","All genders","Not applicable","Percent","98.53149"
"Lithuania","2002","All genders","Not applicable","Percent","97.8736"
"Lithuania","2002","Male","Not applicable","Percent","98.10725"
"Lithuania","2002","Female","Not applicable","Percent","97.62543"
"Lithuania","2001","Female","Not applicable","Percent","98.69934"
"Lithuania","2001","All genders","Not applicable","Percent","98.26917"
"Lithuania","2001","Male","Not applicable","Percent","97.86424"
"Lithuania","2000","Male","Not applicable","Percent","99.21157"
"Lithuania","2000","All genders","Not applicable","Percent","98.60082"
"Lithuania","2000","Female","Not applicable","Percent","97.95894"
"Lithuania","1999","Female","Not applicable","Percent","99.84728"
"Lithuania","1999","All genders","Not applicable","Percent","99.17254"
"Lithuania","1999","Male","Not applicable","Percent","98.53609"
"Lithuania","1998","All genders","Not applicable","Percent","98.89671"
"Lithuania","1998","Male","Not applicable","Percent","99.14745"
"Lithuania","1998","Female","Not applicable","Percent","98.63574"
"Lithuania","1995","All genders","Not applicable","Percent","91.09312"
"Lithuania","1995","Female","Not applicable","Percent","92.04806"
"Lithuania","1995","Male","Not applicable","Percent","90.19177"
"Luxembourg","2012","Female","Not applicable","Percent","86.98133"
"Luxembourg","2012","Male","Not applicable","Percent","82.69962"
"Luxembourg","2012","All genders","Not applicable","Percent","84.78167"
"Macao Special Administrative Region of China","2009","All genders","Not applicable","Percent","98.27377"
"Macao Special Administrative Region of China","2008","All genders","Not applicable","Percent","98.06949"
"Macao Special Administrative Region of China","2008","Male","Not applicable","Percent","97.60482"
"Macao Special Administrative Region of China","2008","Female","Not applicable","Percent","98.54448"
"Macao Special Administrative Region of China","1993","Female","Not applicable","Percent","70.04992"
"Macao Special Administrative Region of China","1993","Male","Not applicable","Percent","66.59074"
"Macao Special Administrative Region of China","1993","All genders","Not applicable","Percent","68.24137"
"Macao Special Administrative Region of China","1992","All genders","Not applicable","Percent","63.79053"
"Macao Special Administrative Region of China","1992","Male","Not applicable","Percent","62.06252"
"Macao Special Administrative Region of China","1992","Female","Not applicable","Percent","65.57332"
"Macao Special Administrative Region of China","1990","Female","Not applicable","Percent","67.65677"
"Macao Special Administrative Region of China","1990","Male","Not applicable","Percent","67.26608"
"Macao Special Administrative Region of China","1990","All genders","Not applicable","Percent","67.45365"
"Madagascar","2013","Male","Not applicable","Percent","38.82048"
"Madagascar","2013","All genders","Not applicable","Percent","40.05122"
"Madagascar","2013","Female","Not applicable","Percent","41.29247"
"Madagascar","2012","Male","Not applicable","Percent","36.76275"
"Madagascar","2012","All genders","Not applicable","Percent","37.9698"
"Madagascar","2012","Female","Not applicable","Percent","39.19401"
"Madagascar","2011","Male","Not applicable","Percent","39.39285"
"Madagascar","2011","All genders","Not applicable","Percent","40.65857"
"Madagascar","2011","Female","Not applicable","Percent","41.9477"
"Madagascar","2010","Male","Not applicable","Percent","38.94094"
"Madagascar","2010","All genders","Not applicable","Percent","39.5193"
"Madagascar","2010","Female","Not applicable","Percent","40.10055"
"Madagascar","2009","Male","Not applicable","Percent","33.80416"
"Madagascar","2009","All genders","Not applicable","Percent","34.58469"
"Madagascar","2009","Female","Not applicable","Percent","35.37946"
"Madagascar","2008","Male","Not applicable","Percent","48.4002"
"Madagascar","2008","All genders","Not applicable","Percent","49.38719"
"Madagascar","2008","Female","Not applicable","Percent","50.4007"
"Madagascar","2007","Male","Not applicable","Percent","42.04296"
"Madagascar","2007","All genders","Not applicable","Percent","42.66062"
"Madagascar","2007","Female","Not applicable","Percent","43.29166"
"Madagascar","2006","Male","Not applicable","Percent","41.76044"
"Madagascar","2006","All genders","Not applicable","Percent","42.4667"
"Madagascar","2006","Female","Not applicable","Percent","43.20038"
"Madagascar","2005","Male","Not applicable","Percent","35.22524"
"Madagascar","2005","All genders","Not applicable","Percent","35.97865"
"Madagascar","2005","Female","Not applicable","Percent","36.76562"
"Madagascar","2004","Male","Not applicable","Percent","42.85768"
"Madagascar","2004","All genders","Not applicable","Percent","42.8822"
"Madagascar","2004","Female","Not applicable","Percent","42.91192"
"Madagascar","2003","Male","Not applicable","Percent","59.46686"
"Madagascar","2003","All genders","Not applicable","Percent","59.86242"
"Madagascar","2003","Female","Not applicable","Percent","60.26422"
"Madagascar","2002","Male","Not applicable","Percent","55.36762"
"Madagascar","2002","All genders","Not applicable","Percent","55.40961"
"Madagascar","2002","Female","Not applicable","Percent","55.448"
"Madagascar","2001","Male","Not applicable","Percent","34.03088"
"Madagascar","2001","All genders","Not applicable","Percent","34.68239"
"Madagascar","2001","Female","Not applicable","Percent","35.34941"
"Madagascar","2000","Male","Not applicable","Percent","35.09418"
"Madagascar","2000","All genders","Not applicable","Percent","36.14034"
"Madagascar","2000","Female","Not applicable","Percent","37.21933"
"Madagascar","1999","Male","Not applicable","Percent","52.18615"
"Madagascar","1999","All genders","Not applicable","Percent","52.42253"
"Madagascar","1999","Female","Not applicable","Percent","52.66056"
"Madagascar","1998","Male","Not applicable","Percent","36.55763"
"Madagascar","1998","All genders","Not applicable","Percent","37.71892"
"Madagascar","1998","Female","Not applicable","Percent","38.92023"
"Madagascar","1996","Male","Not applicable","Percent","25.22227"
"Madagascar","1996","All genders","Not applicable","Percent","26.2085"
"Madagascar","1996","Female","Not applicable","Percent","27.22801"
"Madagascar","1995","Male","Not applicable","Percent","28.63382"
"Madagascar","1995","All genders","Not applicable","Percent","26.96719"
"Madagascar","1995","Female","Not applicable","Percent","25.44628"
